date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
6/7/2018,7927894.0,8751869.0,3355870.33,9774104.0,$6073498.4,9987197.0,4590537.73,0,0,620350,-3314874.0,0,-1348274.0,-1548046.0,-3219819.0,-9431013.0
6/8/2018,7692536.75,0,9818807.0,287312.27,2921298.4,0,6659230.45,1399730.0,6390716.03,35169630.9,-5964745.65,0,-1584664.0,0,-2488690.02,-10038099.67
6/9/2018,6010414.43,3117339.2,0,5852304.0,8735898.0,1278615.29,5191201.55,0,$24615.71,531517,-8982407.0,0,-3209613.24,-2324923.0,-6093313.58,-20610256.82
6/10/2018,8580282.0,727948.64,$8436043.0,5331269.79,0,0,0,$8800510.0,1896219.0,731203,-4931205.87,0,0,$-8907861.0,-6735810.0,371169
6/11/2018,0,2125198.0,1275761.55,2572269.13,$8780664.0,4459510.05,0,4113072.37,8140690.0,200475,-5480736.0,-9059580.0,-1089419.0,-5369991.1,-7595780.0,-28595506.1
6/12/2018,1992122.85,5324108.0,0,$5254997.81,9402938.0,5414295.0,7124467.0,8270511.0,0,432799,0,0,-7157446.06,0,0,-7157446.06
6/13/2018,389416.71,3506377.81,8972097.0,8276115.0,0,8348072.0,8857286.0,0,509446.07,38858810.59,0,-7784055.0,0,-5396032.0,-6836695.0,-20016782.0
6/14/2018,8112230.03,8670873.0,9310162.0,0,2362439.66,$2334420.54,2076148.68,0,6005610.0,527049,0,-8009314.75,-6971195.0,0,-7071554.0,-22052063.75
6/15/2018,7198870.5,1361152.86,1440934.21,3646267.0,6057354.52,0,7745400.0,0,7652135.2,35102114.29,-8303512.82,-3878779.0,-6558404.53,-8316976.17,-7079843.41,-34137515.93
6/16/2018,290883.81,688981.5,0,1002206.57,2089280.03,7138321.96,0,9737980.0,6616044.99,27563698.86,-1566412.0,-5052505.82,0,-4392719.0,-23931.0,-11035567.82
6/17/2018,7256896.0,7331965.27,0,0,7918170.72,3320410.82,9604419.0,6902300.0,0,42334161.81,0,0,-4219895.09,0,-1712606.21,-5932501.3
6/18/2018,0,0,5575955.53,3807789.3,4278669.48,5477664.72,4391643.29,0,0,23531722.32,-8991057.0,0,-7210053.47,0,-2293184.63,-18494295.1
6/19/2018,9508028.0,8217389.0,7283249.52,0,561456.25,3082416.91,0,8943755.0,8871661.0,46467955.68,0,-6119880.0,0,-8897264.0,0,-15017144.0
6/20/2018,629009.53,5330224.4,$4513159.77,0,671999.31,0,8560680.0,$2510839.9,6689354.1,176825,-6678515.17,-3311610.23,0,-7609649.92,0,-17599775.32
6/21/2018,735631.53,2807898.61,955249.9,1304946.98,3229133.83,3396311.01,0,0,0,12429171.86,-7504718.22,-2523197.0,-3133468.45,-4557558.58,-3535384.0,-21254326.25
6/22/2018,880589.22,3173046.59,0,0,0,5496677.0,6208928.67,1666451.34,2262051.35,19687744.17,0,0,-9500466.0,-1765236.64,-7885509.0,-19151211.64
6/23/2018,0,6580919.0,5058056.87,927467.44,0,3790565.44,200859.51,9549168.0,9574208.0,35681244.26,-1633097.0,-6391251.0,-4825305.18,-8349258.96,-6635049.0,-27833961.14
6/24/2018,0,0,0,8299175.0,0,6202196.97,5016771.0,6985402.49,8038332.0,34541877.46,0,0,0,-2109014.0,-3180507.0,-5289521.0
6/25/2018,0,4749665.0,5688430.33,352941.66,0,0,0,4307301.93,3811229.6,18909568.52,-816906.0,0,0,$-8250024.18,-918917.0,253960
6/26/2018,0,9339398.0,2486564.21,1721875.36,0,0,0,$2468044.95,1020617.09,776425,-1886564.86,-5227331.84,0,-3209378.21,-4477985.0,-14801259.91
6/27/2018,0,5814911.59,7249338.0,0,6630624.15,2167104.4,3144140.57,0,0,25006118.71,-2257653.0,-1109334.0,0,0,0,-3366987.0
6/28/2018,2625115.85,$6883927.0,8558595.0,599252.0,5922754.63,2257522.78,2059299.8,0,9152298.0,806413,-6916721.54,-8798900.0,-5641165.0,-8985219.0,-2117614.19,-32459619.73
6/29/2018,2438134.41,4884661.0,0,0,$9855102.0,0,567838.23,2221103.17,6024170.85,430707,-4562927.0,-4246340.0,-4306268.49,0,$-7242581.0,993865
6/30/2018,0,7165149.96,0,0,0,7286449.95,0,5814440.06,5094277.0,25360316.97,0,-2458333.44,-5884517.67,-9321896.0,-9769688.0,-27434435.11
7/1/2018,8361936.56,$9698146.0,0,0,$6278637.89,3746401.0,734982.03,$9338911.0,0,360538,0,-818625.0,-9961585.0,-3879063.0,-6204228.0,-20863501.0
7/2/2018,3072198.22,4126748.0,9080766.0,0,1910929.0,$2813352.17,6343746.16,3251027.06,24276.84,320594,0,-5197889.0,-4257142.0,0,0,-9455031.0
7/3/2018,2389510.08,$6358778.0,0,$7217497.06,0,0,5691705.23,8503537.0,222182.18,7949,-6487726.0,-3585198.81,-1934771.73,0,-4622581.29,-16630277.83
7/4/2018,7674740.77,0,0,0,2096952.01,0,0,8960789.0,2253677.48,20986159.26,-725178.0,-2671819.0,-8352385.0,-1951291.0,-3743225.0,-17443898.0
7/5/2018,0,0,0,$4370118.93,4570600.54,2289341.01,5272395.0,2484446.52,1817521.8,166160,-3681178.0,-508247.0,0,-1695490.0,-3321385.0,-9206300.0
7/6/2018,0,6432796.0,2447322.96,7206913.1,0,0,7332249.12,9224329.0,1066521.0,33710131.18,-8111164.0,-686705.0,-8944889.0,0,-8742475.0,-26485233.0
7/7/2018,28967.96,0,3864060.7,2367646.0,6144987.0,3585520.0,0,302025.3,4667229.0,20961406.96,0,0,-3403208.0,0,-4297079.0,-7699316.0
7/8/2018,2837182.0,137173.32,3910262.0,7472498.77,0,5247553.0,5108875.17,3268483.0,0,27982027.26,0,0,-6978178.0,-5716086.0,-5365634.27,-18059898.27
7/9/2018,$6475749.15,6900742.0,$9897377.0,8536970.0,7368567.06,4230947.47,7319956.0,0,0,247039,0,0,-8560551.0,0,-1591276.0,-10151827.0
7/10/2018,0,6977225.0,2091375.74,262745.68,9707258.0,0,9604857.0,0,118978.88,28762440.3,-1564106.0,$-4519129.0,-8115409.24,0,0,531991
7/11/2018,2038201.7,5215770.0,0,18332.8,0,4079837.06,4279768.67,0,2017542.43,17649452.66,-9837468.0,-9993731.0,-6585560.0,0,-3310190.0,-29726949.0
7/12/2018,0,6511912.0,6103741.0,5013479.32,2290522.0,7036619.0,1586667.51,4735327.92,0,33278268.75,0,-7766974.26,-1571849.0,0,-9267258.0,-18606081.26
7/13/2018,0,5859504.0,2110998.13,3595443.55,7770950.0,5568414.02,4032578.38,0,0,28937888.08,-3797376.0,-6524287.0,-8997983.0,-8527614.0,0,-27847260.0
7/14/2018,0,0,2342977.62,0,0,1010688.07,1717707.39,8559499.0,0,13631090.08,0,-1039505.0,-2383541.98,0,-4288996.41,-7711825.39
7/15/2018,5526540.77,4797655.0,5349844.0,0,4407183.0,9328701.0,273198.08,0,1654520.97,31337933.82,-9855125.0,-8344930.0,-4800142.0,-531204.0,-3756386.0,-27287496.0
7/16/2018,8628479.0,2512598.22,3907099.87,4854079.09,906753.97,7829621.93,0,$6032014.0,0,841968,0,0,-8763480.0,-5461954.4,0,-14225434.4
7/17/2018,9632982.0,3284300.0,0,0,0,7965135.04,3764166.0,7480472.0,6994980.0,39122035.04,-9211025.0,-837021.0,0,-4688195.0,-1725682.0,-16461923.0
7/18/2018,2045386.24,0,9425506.0,6110623.0,3801054.02,4793301.92,3253909.55,0,9727668.0,39157448.73,-5323332.0,-1457038.0,0,0,-385609.0,-7165979.0
7/19/2018,0,0,5826985.66,0,4129721.0,8827652.0,$6264783.03,3932756.8,3780806.0,973631,-5159503.0,0,-543971.0,-5249569.35,-9931618.0,-20884661.35
7/20/2018,1136280.83,$6045391.5,2249379.11,4949143.0,0,8451716.0,8178869.86,8212624.59,0,423166,-6545016.0,0,-137223.0,0,$-6449977.0,464629
7/21/2018,604807.31,8401922.0,0,$6024151.0,9497457.0,$8107633.0,9222902.0,4882833.0,$7935442.0,37313,0,-2863.0,-8591624.0,-6093349.0,-6982958.0,-21670794.0
7/22/2018,2140965.17,6928416.0,3428070.95,4352985.42,6578653.26,0,6118588.0,0,8640426.0,38188104.8,-1366222.0,0,-7925677.0,0,0,-9291899.0
7/23/2018,6794727.0,7429784.0,1578970.03,0,0,0,1866247.0,0,9411815.0,27081543.03,-2562586.72,-2138514.0,-7294905.0,-2488597.41,-9442406.0,-23927009.13
7/24/2018,0,7471267.88,5831613.85,5755151.0,5962788.51,8989209.0,683658.94,$1207495.79,5545685.0,530227,-90762.0,-9610293.0,-3124286.0,-4929108.0,-6822102.0,-24576551.0
7/25/2018,7812660.0,8977368.0,0,6842661.0,0,6472538.3,2641678.98,9877809.0,$775040.71,591800,-3733897.0,-8784786.0,-7563985.0,-6529489.91,-4004657.64,-30616815.55
7/26/2018,0,1145587.27,0,942281.55,7623880.0,6241247.0,0,9375209.0,5101923.0,30430127.82,0,-3835657.09,-8029746.04,-6063867.0,-5121954.0,-23051224.13
7/27/2018,0,3943521.0,6146234.0,0,8435792.0,0,7504483.0,$3597720.35,0,631561,0,-8776387.0,-3574256.65,0,-398798.0,-12749441.65
7/28/2018,0,7948510.0,9947475.0,8418573.0,2826466.83,5280945.0,57884.6,8648712.0,714320.42,43842886.85,0,-312800.0,-2905367.41,0,-6651036.0,-9869203.41
7/29/2018,$5704546.0,4638376.47,0,2502830.23,0,631022.63,4385200.05,5276320.53,4436710.0,884749,0,-601467.0,$-4042308.49,-8170247.0,0,894350
7/30/2018,3280716.05,0,1956440.89,5990614.34,4620103.0,6038762.16,7156758.23,93196.72,3566468.51,32703059.9,-2418946.0,-4225638.0,$-4152122.86,-4156527.0,-8215364.54,286080
7/31/2018,8627534.0,1675388.7,4673695.3,6153437.0,4092014.71,1796406.91,0,$4959891.0,0,192698,-5919667.9,-228066.0,-8592232.0,-4416534.0,0,-19156499.9
8/1/2018,$299700.41,0,8825032.0,0,0,8455759.0,3626327.0,0,$5637621.0,582725,-381505.0,-9609961.0,0,$-6977668.0,-2037118.5,492971
8/2/2018,0,4176014.98,0,0,0,3285272.0,7437716.14,0,0,14899003.12,-1193114.0,-6901698.0,-1949586.0,-9174305.0,-9443338.0,-28662041.0
8/3/2018,0,6698762.64,9720814.0,2897917.17,907356.55,0,7545858.31,0,3718568.56,31489277.23,0,-4204879.15,-3885937.28,0,0,-8090816.43
8/4/2018,4724496.61,8729155.0,0,$3407887.55,449064.28,0,5965685.48,2491402.14,0,479121,-2196465.15,-9322801.0,-4863268.84,-788950.0,0,-17171484.99
8/5/2018,1947480.02,$3295705.72,3371463.43,1009922.14,4651883.49,3179126.42,4769044.0,$4686114.0,768680.72,243423,0,0,-8629171.0,-3862705.0,-1190583.0,-13682459.0
8/6/2018,8816513.0,1616425.0,1883934.67,7433090.97,6434652.0,1929261.34,0,6251484.0,3281953.89,37647314.87,-1864323.77,-4048845.99,-5087686.5,-9664292.0,-5855332.32,-26520480.58
8/7/2018,0,9612995.0,6124661.58,5069116.0,0,302643.83,0,0,3495694.4,24605110.81,0,$-4205010.56,-7175119.0,-3531400.0,-154887.0,420602
8/8/2018,0,6521314.23,$9967365.0,$895718.58,1517146.52,0,0,2846428.0,2557114.14,512100,-891951.0,$-8608867.0,-1948106.03,-2344167.96,-6824619.0,828463
8/9/2018,7026740.0,7946959.74,4305604.0,1300039.65,2967219.89,5597831.0,6002461.0,9297776.0,9281683.0,53726314.28,-6004157.89,-2534239.0,0,-6918288.0,-8321904.0,-23778588.89
8/10/2018,0,0,5444656.25,7315637.71,882420.49,3435192.79,9301629.0,5891748.04,546934.61,32818218.89,-2829550.0,0,0,-238545.0,-5094572.0,-8162667.0
8/11/2018,0,0,0,0,0,0,3426615.33,2901332.97,1509314.38,7837262.68,-7882778.37,-4086372.0,-5697402.53,-7051036.0,-8910167.0,-33627755.9
8/12/2018,2208440.31,8185089.43,2391023.08,0,0,9406837.0,0,6724593.0,0,28915982.82,0,0,0,-8937280.0,0,-8937280.0
8/13/2018,0,6866743.0,0,3275256.0,0,0,3998477.11,373425.81,6629903.0,21143804.92,-4776167.34,-555385.0,0,-9949663.0,-1518167.0,-16799382.34
8/14/2018,0,8330630.0,1280303.22,7765635.19,0,7319504.0,8946404.0,3951863.31,0,37594339.72,-1505846.0,$-3667249.0,0,-3030289.55,0,610316
8/15/2018,0,0,1334111.02,7996724.0,0,9677127.0,9129579.0,6843898.43,2058901.01,37040340.46,0,0,-4168998.0,-4835526.88,0,-9004524.88
8/16/2018,113171.15,3584442.18,8057960.07,0,0,9243841.0,9481919.0,0,0,30481333.4,-7936181.0,-7242686.51,$-3981757.37,-22304.0,-2198047.0,998279
8/17/2018,8154489.64,2763208.0,0,938286.0,5733665.0,0,3118782.0,7949046.65,0,28657477.29,0,0,-1688504.0,-9122432.0,-8181334.0,-18992270.0
8/18/2018,0,3377393.81,0,2862886.93,0,0,0,200383.7,1338776.5,7779440.94,0,-6379260.0,0,0,-6115614.67,-12494874.67
8/19/2018,4493336.01,6620908.94,0,0,0,7957858.0,$2716178.49,3559256.95,8721506.0,734051,0,-4534575.46,$-9768932.0,-3244004.0,-2747023.0,943514
8/20/2018,6192898.06,4097261.23,0,4571519.48,3358549.0,0,562960.56,0,1126310.89,19909499.22,-626905.0,0,-214583.0,0,-9141944.0,-9983432.0
8/21/2018,0,460750.06,0,0,0,0,3116486.33,$5412267.0,0,11702,-2737414.0,-1275384.0,-18639.0,-960834.0,-9570064.0,-14562335.0
8/22/2018,6137730.0,1340269.68,0,0,$2372490.6,1984120.45,8742499.0,3751802.81,7853601.14,396226,0,-7773459.0,-5194418.09,-7094608.0,0,-20062436.09
8/23/2018,3689865.0,7696171.41,6302751.62,760336.98,704048.18,4336530.0,2803343.52,8129471.23,7085383.0,41507900.94,0,-6716086.0,-5786029.0,0,0,-12502115.0
8/24/2018,7976481.78,6118044.0,7504234.47,4533919.0,0,9152685.0,9449215.0,585164.86,6728504.0,52048248.11,0,0,-1897088.0,-297195.0,0,-2194283.0
8/25/2018,0,8295319.4,2934673.43,8431756.0,0,2619454.87,6048673.49,2656535.0,277979.8,31264391.99,-7045492.93,-5620063.0,$-9437280.0,-9911017.0,-9048901.0,163508
8/26/2018,4036531.0,630601.0,5389666.0,6713501.0,0,4275852.3,0,0,4518282.0,25564433.3,-8637397.0,-4439158.0,0,-4613327.0,0,-17689882.0
8/27/2018,3198332.33,0,7529841.61,2881548.0,0,2678125.0,0,2413355.76,2041069.76,20742272.46,-4899558.8,-4123358.46,-6544978.0,-6092627.0,-9201933.0,-30862455.26
8/28/2018,4762950.0,2445948.05,8263340.02,0,7470280.65,0,837981.89,4802306.0,0,28582806.61,-9524168.0,-607693.0,-5146175.0,-1741218.5,-6150293.16,-23169547.66
8/29/2018,1603692.47,2252371.22,0,0,9589218.0,6272253.0,4429376.1,339483.25,2511147.61,26998263.65,-4577289.0,-4657029.33,0,0,-8649233.0,-17882829.33
8/30/2018,0,3577040.0,1343379.16,3644780.77,9379889.0,0,2442199.13,2472355.4,1204530.52,24064173.98,-388338.0,0,-755116.0,-1467605.0,-6439749.73,-9050808.73
8/31/2018,2587406.85,6314507.94,5246981.0,0,4706080.0,1367035.0,2961340.36,0,8947390.0,32130741.15,-5227238.59,0,-7249319.65,-6111135.0,-23935.0,-18611628.24
9/1/2018,6429165.0,0,3462460.68,504845.46,6385004.0,8322035.06,4497657.69,0,4377653.65,33978821.54,0,-5140579.0,0,-9019577.0,-8531490.0,-22691646.0
9/2/2018,8644693.0,0,0,0,2927828.28,0,2398611.7,8675722.0,6101301.0,28748155.98,-4531305.97,-9101333.0,-7246467.0,0,0,-20879105.97
9/3/2018,1370031.0,0,6622303.0,0,0,5685940.21,9496064.0,$6871331.0,7416958.74,391046,-8365967.41,0,0,0,-8030948.0,-16396915.41
9/4/2018,2299719.0,0,6716967.62,0,0,9512225.0,0,$3308764.99,73798.18,430258,-3900491.0,-2414465.45,-1463212.0,-2983112.02,-5669586.0,-16430866.47
9/5/2018,0,7442937.0,5002758.5,161965.44,0,0,9191622.0,4928139.45,0,26727422.39,-5397517.0,-5089813.35,-5570336.0,0,-499554.0,-16557220.35
9/6/2018,9593719.0,0,0,0,0,2599041.37,0,9812303.0,4145110.0,26150663.37,-8600477.0,-3655950.08,-5461499.0,$-9969655.0,-5148207.0,116715
9/7/2018,110893.31,7149041.0,0,5501394.04,3502488.19,7536569.87,5460684.33,9055230.0,0,38317236.74,-8885891.0,-4641496.0,-1321431.0,0,-3947306.0,-18795188.0
9/8/2018,556709.28,2998414.19,4815285.15,6917352.16,7514622.0,2192710.56,8511658.0,3803889.34,0,37310640.68,-8820425.0,0,0,-6937508.0,0,-15757933.0
9/9/2018,1306576.67,9497868.0,1642293.91,2185167.27,8395163.0,0,5632311.0,0,3626503.0,32285882.85,-9901931.0,0,0,0,-2938110.9,-12840041.9
9/10/2018,8537713.0,9525376.0,9903701.0,0,0,0,4880729.0,0,9243610.0,42091129.0,-5160486.0,0,-7273073.0,-6809501.0,0,-19243060.0
9/11/2018,0,7940357.0,8723683.0,3241636.85,0,0,3734432.44,3724619.0,8264837.0,35629565.29,0,0,0,0,0,0
9/12/2018,3524335.73,0,1448782.81,7304557.9,3930682.83,0,6309317.61,7753993.0,0,30271669.88,$-5133097.0,-6939002.0,-8661197.0,-594865.0,0,52502
9/13/2018,0,0,5043720.98,3362037.11,3908366.92,0,0,0,4100390.57,16414515.58,0,-3880332.0,-2974324.0,-527308.0,-997080.0,-8379044.0
9/14/2018,3435668.78,3656509.94,6453211.0,0,2225355.4,4279289.14,$4113889.95,0,3703857.25,61427,$-827959.0,$-9769443.0,0,0,-3397783.0,173799
9/15/2018,6778484.24,1781764.1,4454808.08,735793.29,1684545.9,9543199.0,6024855.0,0,0,31003449.61,-6102477.0,0,-2979699.0,0,-449271.0,-9531447.0
9/16/2018,0,6038211.0,$9568274.0,184125.93,0,0,0,4273782.13,3552043.45,200593,-8348054.0,0,-6399806.0,-8841074.0,-3198102.06,-26786331.06
9/17/2018,0,2397710.16,0,7867608.0,3512762.89,0,3088312.57,0,3629686.49,20496080.11,-2248236.1,-6543280.0,-7148701.2,-2633931.85,0,-18574149.15
9/18/2018,3230004.87,4991192.03,299212.28,985532.0,0,0,6260063.0,7584337.27,8405174.0,31755515.45,0,0,-2630669.15,-1588699.0,-2348498.91,-6567867.06
9/19/2018,$1573098.16,6727932.0,5213113.27,$7001327.0,0,0,9543272.0,0,188334.55,886692,-2326587.0,-8441149.0,-9988195.0,0,0,-20755931.0
9/20/2018,1139968.69,0,5510724.0,3614492.64,1323730.39,0,1867425.44,6162433.74,0,19618774.9,0,-9800268.0,-1627796.12,-9838447.0,0,-21266511.12
9/21/2018,5943384.0,0,6712073.21,$1269436.1,3074826.0,1230550.75,0,7572762.76,0,918836,0,-1147972.0,-5150236.47,-7839397.0,-3377011.0,-17514616.47
9/22/2018,0,9996453.0,5815074.0,7464948.0,7673082.09,0,0,1337715.22,5887435.27,38174707.58,0,-5132339.21,-1116276.0,-6364984.0,0,-12613599.21
9/23/2018,0,3532298.24,$757519.24,7808472.0,0,0,8100372.41,5662259.0,3522054.06,825102,-8479049.0,-6437063.05,-2352031.0,-4452224.98,-1621382.0,-23341750.03
9/24/2018,197885.9,0,0,8070609.0,4021036.35,7645798.27,3106678.45,0,0,23042007.97,0,-8817931.0,-5858402.96,-2758303.38,0,-17434637.34
9/25/2018,0,7962664.0,7490304.74,5925100.0,7471570.85,2424672.9,5162140.67,1063597.85,7937158.57,45437209.58,-6860669.86,-3606029.0,-1084755.0,-6268584.0,-5346519.37,-23166557.23
9/26/2018,0,2989078.89,6797714.0,0,7526457.55,0,407256.33,0,242651.07,17963157.84,0,-3950790.53,-4129328.72,-7217713.0,0,-15297832.25
9/27/2018,8932415.0,2135080.24,8343015.0,3005060.14,854529.3,0,$2354509.17,2114874.7,8102591.0,633150,-729921.0,$-3153846.82,-6839464.0,0,$-9671599.0,36772
9/28/2018,4768913.0,8223847.08,9036858.0,0,2005419.06,7495256.07,4275983.67,4001554.0,105565.21,39913396.09,-1979099.0,-6801675.0,-4877805.0,-9565037.0,0,-23223616.0
9/29/2018,0,0,0,9810150.0,0,5350744.28,7709405.45,8191052.0,3833017.71,34894369.44,$-6720035.0,-7931277.0,-6645322.51,-7865584.0,0,793727
9/30/2018,5984338.57,7881643.0,8546177.0,3997000.0,1756661.46,0,$6160074.29,5365770.81,199142.21,550020,0,0,-4758087.02,-2401087.9,-2703770.0,-9862646.92
10/1/2018,8430295.0,7309988.0,4278085.56,0,4493700.0,8175590.97,0,0,3155702.59,35843362.12,0,-6167107.0,-5022489.5,$-5949238.0,-5319339.0,246736
10/2/2018,0,0,3942626.17,0,0,9604293.0,0,622901.85,0,14169821.02,$-862278.0,-4311945.84,0,-9542158.0,-2368516.58,100253
10/3/2018,0,9109262.0,6733363.0,1160187.19,6360564.0,428290.01,534065.18,2979085.0,0,27304816.38,-5526053.0,-5579559.0,$-4944439.0,-6860388.81,0,611499
10/4/2018,1641648.0,2588099.14,1596569.32,0,0,3741453.0,3001938.0,7494843.0,1142970.0,21207520.46,-5815446.0,-4538321.0,-6259225.0,-8914836.0,-974061.0,-26501889.0
10/5/2018,5043239.0,6960541.0,6974584.67,9495196.0,0,$92279.07,362509.91,0,3675575.96,909987,0,0,-9145600.0,-5687649.0,0,-14833213.0
10/6/2018,8278226.0,3024282.16,1368169.46,7196612.0,4988923.0,7983274.4,7987778.13,1067598.13,949522.99,42844386.27,-2540279.0,-1559647.0,-312738.0,0,-9554635.0,-13967299.0
10/7/2018,0,0,0,8171060.0,5136173.43,4983388.87,$1282360.82,0,0,942028,0,-3163603.44,0,-9024984.0,-2734165.0,-14922752.44
10/8/2018,1063502.4,$2088749.89,8898096.0,0,8357241.0,0,9415075.0,0,2572628.0,951519,-9787181.0,-8910189.0,-7460203.0,-1089620.0,0,-27247193.0
10/9/2018,8168900.12,1140533.55,0,6154748.99,0,789370.34,$9583173.0,7543819.97,0,361405,-704975.0,-1165465.0,-632991.0,-340306.0,0,-2843737.0
10/10/2018,845023.09,8568689.0,3632329.0,2076837.23,0,0,0,3655381.85,0,18778260.17,-5119572.3,-6309425.0,0,-7824507.0,0,-19253504.3
10/11/2018,3849616.35,2525601.17,2429417.0,2026276.38,3012423.06,1491799.58,$7649197.0,6830886.0,0,82536,-2164732.1,-5808073.0,-637504.0,-265452.0,-2519679.0,-11395440.1
10/12/2018,0,0,7899063.89,9248768.0,2472770.34,9780222.0,476643.67,0,2220506.03,32097973.93,-9180219.0,0,-8658524.0,0,-5853957.0,-23692700.0
10/13/2018,8464487.0,5665939.61,7513191.0,9283235.0,0,0,9154031.0,879763.0,0,40960646.61,0,0,0,0,0,0
10/14/2018,0,6361302.65,1478634.02,8171254.0,1437433.93,4445737.25,3084566.25,0,$6272814.0,496940,0,-4837370.54,0,0,-8861289.0,-13697807.54
10/15/2018,0,6557020.99,8125416.29,2069556.82,2928896.33,1692594.51,4253201.56,9221587.0,6037220.71,40885494.21,-8901780.0,-3489594.0,-2636444.64,0,0,-15027818.64
10/16/2018,0,1741015.52,9073888.0,0,0,7572249.92,1787429.0,5530971.0,6016311.26,31721864.7,-74141.0,0,-1474781.0,-3558891.0,-1089554.0,-6197367.0
10/17/2018,6462779.59,0,2451608.62,0,9754942.0,2755297.0,8875543.0,$7280593.68,6902264.0,887990,-6773356.0,-1817138.0,-1932119.38,-3373889.15,-9825539.0,-23722041.53
10/18/2018,3634448.96,309277.25,1364623.29,5580100.88,0,8313120.24,0,0,1811985.04,21013555.66,0,-3606491.95,0,0,0,-3606491.95
10/19/2018,0,0,162232.05,4601581.0,1691886.73,0,0,801033.52,368452.89,7625186.19,-8824234.0,-1576277.0,-2240005.99,0,-7745550.0,-20386066.99
10/20/2018,0,5145281.0,5085926.05,2285800.38,0,9586343.0,0,7592335.0,9810503.0,39506188.43,-9953634.0,0,-1276071.0,0,$-5913586.0,185823
10/21/2018,1810588.11,6393872.0,2067288.31,9715740.0,0,$3378981.24,0,7002004.87,8905975.0,127487,-5075845.02,-6716255.0,-4998773.56,-1437627.0,0,-18228500.58
10/22/2018,3634285.0,0,0,429468.98,4758038.0,103756.69,0,6245573.0,3549011.78,18720133.45,0,-5468341.49,-5210528.0,-993594.0,0,-11672463.49
10/23/2018,0,9454170.0,0,0,2720503.29,2139592.9,7661707.0,4886154.69,0,26862127.88,0,-7854663.0,-2906421.27,-4371372.0,-4311504.98,-19443961.25
10/24/2018,8560725.0,7857928.0,4846848.53,6261360.11,2035600.71,0,8301612.0,8112297.46,2570958.0,48547329.81,-3444432.0,-958819.0,-2234226.91,-2701312.0,-3875589.6,-13214379.51
10/25/2018,4829129.02,8550435.0,0,6962379.91,298077.4,9838266.0,0,4053544.68,7805076.0,42336908.01,-3698735.85,-6916345.0,$-4851751.0,0,-3871860.0,42513
10/26/2018,7821489.0,8091586.7,1615850.22,549550.4,0,7673997.94,0,4921508.0,3966294.3,34640276.56,-9427573.0,-9232297.0,-3062805.95,$-4216363.35,-4258665.0,812157
10/27/2018,6086524.49,9461466.0,0,4160882.0,7410850.45,3157780.3,0,5981971.0,$2417830.88,267545,0,-7530954.0,$-1866020.34,0,-4238085.58,702142
10/28/2018,7298129.69,1791832.87,0,0,0,9734352.0,6036926.45,0,4196911.08,29058152.09,-5612415.82,-6458624.0,-4634604.33,$-7774100.57,-4359854.0,955180
10/29/2018,4035988.0,6809801.11,7077435.0,9687948.0,0,673028.55,0,0,0,28284200.66,-4281671.36,-7056580.0,-3107473.0,0,0,-14445724.36
10/30/2018,6362354.07,9328247.0,0,3717020.17,3546062.67,9613375.0,0,0,199740.93,32766799.84,-582494.0,-5350539.0,-8087957.47,0,-666879.0,-14687869.47
10/31/2018,0,4862034.0,1007743.75,7308723.0,5729634.22,$7144800.0,9512397.0,6958394.0,7045466.0,579737,-8513184.0,-7221569.0,-6262405.0,-7301350.0,-7663724.0,-36962232.0
11/1/2018,1400133.4,0,7779024.42,4727545.0,0,0,5110601.7,2204118.56,0,21221423.08,-503076.0,-9195663.0,-1555017.0,0,0,-11253756.0
11/2/2018,2846294.0,$432285.06,8652872.0,$431328.73,0,0,1003285.36,0,0,653715,-1794641.0,-7147718.0,-5310858.46,-8912124.0,0,-23165341.46
11/3/2018,$1696313.8,0,0,479121.1,0,0,0,0,0,840023,0,-1909112.63,0,-9104285.0,-6567295.0,-17580692.63
11/4/2018,0,0,0,9702629.0,778843.34,7524269.08,756177.72,0,3564804.9,22326724.04,0,-7441005.0,-2399097.0,-6255306.55,-4549370.0,-20644778.55
11/5/2018,7294340.0,$8996314.0,9138441.0,0,1411063.0,7246476.0,0,0,5526005.69,422220,$-6129257.0,-9188881.0,0,-2767799.87,0,389984
11/6/2018,8259421.44,0,5804672.0,0,0,0,8654621.0,0,7144879.79,29863594.23,$-9648400.0,0,0,0,-2125013.36,296126
11/7/2018,1548679.34,8297925.0,3455000.25,0,9976638.0,$9803237.0,0,0,6661955.0,971888,-2378359.65,-3388062.74,-8946628.0,-5381030.52,-6490709.0,-26584789.91
11/8/2018,3174461.86,5764870.35,2684738.0,5564905.0,0,9472475.0,0,0,3862582.19,30524032.4,0,-1554107.0,-7151006.0,-5443788.0,-9248447.0,-23397348.0
11/9/2018,3438299.11,0,3994458.72,0,5654904.0,4023881.14,0,0,0,17111542.97,-4883999.0,-7125731.0,0,-1098833.0,-5625901.0,-18734464.0
11/10/2018,7990451.51,2396902.05,0,8023358.16,1667393.51,5777760.02,470030.46,0,2577045.0,28902940.71,-9618899.0,-3111471.18,0,0,-8041051.0,-20771421.18
