date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
6/21/2018,3479358.58,2099838.11,1046519.0,682913.61,863170.0,5485121.0,9749506.0,6989306.0,6734856.0,37130588.3,-882582.0,-1857913.03,-8261071.09,-8549062.0,-404600.0,-19955228.12
4/3/2018,8316499.72,1696703.85,2117386.53,1120642.29,732578.73,7240877.55,8065550.0,5324425.57,6726547.15,41341211.39,-6027181.0,-7179087.0,-4716557.0,-7055755.0,-3313638.33,-28292218.33
7/24/2018,56373.33,364340.99,1958604.69,958608.86,259938.49,9612387.0,4793823.53,4842279.06,7117130.0,29963485.95,-7766808.0,-1108031.0,-5489149.0,-1798011.26,-173443.0,-16335442.26
9/20/2018,5754673.0,8401639.0,1035308.11,4956670.0,1317902.24,3288734.0,4429933.77,2607125.62,8144735.0,39936720.74,-5761713.63,-8524410.0,-772016.0,-5256125.0,-5328864.67,-25643129.3
3/20/2018,5275353.0,4755489.0,9216537.0,1899733.46,2917874.68,7220271.0,7187416.0,293141.24,4888445.0,43654260.38,-8416915.0,-7829595.43,-4156363.0,-3571648.7,-1751663.0,-25726185.13
10/8/2018,3682229.76,9921785.0,5262859.0,4257094.47,9947275.0,1707090.76,1585513.4,6115021.0,9539341.0,52018209.39,-6714627.4,-1969082.0,-8256235.0,-134609.0,-4253300.0,-21327853.4
5/28/2018,4713776.13,4474842.66,859814.18,7627620.97,8902704.0,2296517.86,4152007.8,8023261.89,3442579.0,44493124.49,-3696473.65,-3287644.0,-8367608.16,-1039616.0,-1908269.0,-18299610.81
11/29/2018,6959928.0,9073260.0,6261394.68,730495.06,3444901.62,7878968.04,2484360.0,5504236.0,7288288.0,49625831.4,-6875431.0,-7518452.0,-6868313.0,-299516.0,-4309342.21,-25871054.21
8/13/2018,7808160.05,2497961.0,4593855.2,9239475.0,2206250.63,8609298.0,225157.89,2298162.98,7757267.0,45235587.75,-3120223.0,-6866556.0,-8316805.0,-931561.0,-9703397.0,-28938542.0
1/21/2018,8229450.0,9938628.0,97104.65,9536407.0,1190568.0,2324164.68,2267641.93,4523758.99,7877574.21,45985297.46,-546378.0,-368411.0,-3315345.16,-4825841.27,-8673079.0,-17729054.43
8/20/2018,5396690.0,9935178.0,1052786.85,7375261.0,5713586.0,2985377.49,1297276.1,8796685.0,3651971.06,46204811.5,-4874149.78,-7826265.57,-8434736.0,-9317642.0,-9457603.0,-39910396.35
12/16/2018,2415671.0,475802.8,9336917.0,9094568.0,3264954.0,6452084.0,3943996.55,4683987.63,9947904.0,49615884.98,-839441.0,-6338818.0,-2971069.0,-8341581.0,-9668525.0,-28159434.0
6/16/2018,2087996.65,2640925.5,2927877.8,4277799.0,1642605.0,7515414.0,415260.92,8065787.0,5179393.0,34753058.87,-466709.0,-6621612.79,-1784224.43,-2113083.0,-9013450.0,-19999079.22
5/8/2018,4597827.0,3980181.13,4524636.0,5014499.1,9192212.0,2156863.98,6157987.0,2485357.0,9195383.0,47304946.21,-722864.0,-8466940.0,-926587.0,-5883184.0,-615336.0,-16614911.0
5/1/2018,7570437.0,5808214.62,5083529.0,5812209.0,3399490.52,8297104.0,9268420.0,2723858.45,439763.46,48403026.05,-1355151.0,-8256975.0,-9421530.0,-3624439.0,-8375261.0,-31033356.0
9/2/2018,4865164.0,6174130.7,6696493.88,7257959.34,4581026.6,5422047.48,3091527.25,8018254.61,6202787.0,52309390.86,-8864250.0,-7810855.57,-8265492.0,-1802371.09,-8154446.0,-34897414.66
4/14/2018,8815847.0,9922986.0,6496248.62,8191266.21,2870291.0,9125789.0,1095461.01,6138380.75,2941174.0,55597443.59,-7451922.0,-8312586.72,-9112794.0,-6579599.0,-2205106.0,-33662007.72
7/14/2018,3293085.0,9138356.0,2956948.23,7042125.31,7147040.34,5245816.63,645654.26,9737390.0,4785976.0,49992391.77,-1691267.59,-996113.0,-7149852.0,-2241719.17,-8676990.0,-20755941.76
8/9/2018,3818085.93,1922927.09,8787675.0,6944740.0,8857314.0,7212377.0,2140527.0,6999729.0,1327832.98,48011208.0,-6337754.0,-651752.0,-3430413.0,-2221649.0,-428787.0,-13070355.0
11/18/2018,7247119.0,2152904.4,1385393.67,9210446.0,3005923.09,5679854.0,3926313.6,6063228.24,8385457.0,47056639.0,-7309397.77,-5201375.0,-7436540.0,-6941612.88,-4058312.03,-30947237.68
4/7/2018,9144707.0,1065063.79,7598809.56,693624.79,6030305.0,2312437.0,7154181.0,1750349.27,9645610.0,45395087.41,-1209819.0,-1114344.0,-5288118.0,-9550717.0,-7600648.0,-24763646.0
5/22/2018,5641231.0,4961144.0,9855278.0,8147903.4,6396677.0,6064774.57,9392626.0,2361389.9,4224974.47,57045998.34,-6771997.3,-6477144.0,-4918030.0,-405941.0,-2619036.0,-21192148.3
1/22/2018,1237557.21,1533454.45,2639065.89,5797730.0,1854878.42,2749330.11,6037175.0,1180626.58,9765729.0,32795546.66,-6876263.0,-335890.0,-1313169.0,-7974830.0,-4105929.77,-20606081.77
7/21/2018,795433.92,7260411.95,5174570.0,1792691.0,9183486.0,168861.96,1668698.67,746775.28,2017502.43,28808431.21,-3652974.0,-6209817.0,-5701000.0,-854219.0,-9313272.0,-25731282.0
5/29/2018,3921829.86,6348149.0,7867653.0,4276098.25,1651274.25,7475265.0,8006035.01,4684101.0,390220.2,44620625.57,-6932715.0,-1763200.0,-2170082.0,-2470592.0,-4855425.43,-18192014.43
8/1/2018,7925707.0,554664.53,74669.96,420395.0,83180.8,8424798.0,743348.18,2679947.46,8284910.11,29191621.04,-5184655.0,-7801754.0,-3158739.0,-750145.0,-8699747.0,-25595040.0
5/14/2018,6008108.47,3001689.0,2023890.23,8487037.0,929463.04,3700829.36,9596217.0,4259276.68,9602912.0,47609422.78,-1339692.0,-7168350.0,-8611280.0,-2397036.0,-8076332.06,-27592690.06
6/14/2018,7164506.22,1858987.51,9577090.0,7258270.14,9978615.0,569394.78,2829109.88,39951.73,9729480.0,49005405.26,-9589036.0,-7171960.35,-4001543.0,-241203.0,-6868234.95,-27871977.3
1/17/2018,2911374.18,2663914.23,6826996.47,2817974.21,9244709.0,81345.87,6834337.0,2499619.11,9732805.0,43613075.07,-1120505.0,-8082701.28,-2805876.0,-7103121.02,-5046768.18,-24158971.48
3/6/2018,7656715.8,4616160.0,5986636.0,1232022.27,7087292.7,3514088.37,4647078.75,1838166.07,1363456.87,37941616.83,-8427879.0,-8735799.0,-314501.0,-6701953.0,-119384.0,-24299516.0
3/5/2018,2338245.22,3971615.18,5584009.0,3940848.0,6203961.0,2204346.03,8478906.0,4569160.0,118777.81,37409868.24,-5788268.0,-9830225.0,-7040705.0,-3358734.0,-9259232.0,-35277164.0
11/26/2018,3785842.34,2909324.1,9729741.0,9509540.0,3454117.72,804752.89,4736316.0,8708855.0,3886492.26,47524981.31,-5856530.0,-6976951.0,-1103664.0,-1528294.0,-462613.0,-15928052.0
8/20/2018,4246394.97,7711718.0,7202837.12,2933538.0,7767416.0,8552824.0,1356194.96,4925597.25,8334602.0,53031122.3,-9061512.0,-5196281.0,-7055589.13,-4385708.86,-858833.0,-26557923.99
11/23/2018,7686188.0,4826470.14,4450432.0,3281820.28,2647264.54,1818889.86,3597043.94,5713561.0,162481.42,34184151.18,-9456791.0,-2959082.0,-6793656.78,-4685048.0,-4577513.0,-28472090.78
3/28/2018,6606189.0,3252504.22,1811427.86,6854660.0,1880052.68,7106238.56,8090411.0,1840349.71,5983219.0,43425052.03,-8028713.77,-9838944.0,-1387635.0,-4030896.0,-5377374.0,-28663562.77
11/28/2018,1359983.86,2330786.22,8329033.0,2044625.65,7044185.0,7962951.0,7753557.31,9169794.0,4719452.0,50714368.04,-4581071.17,-628438.0,-4426927.02,-4664759.0,-9066928.0,-23368123.19
12/13/2018,8389102.0,5738469.76,4311308.0,7906656.84,9804681.0,840950.56,7567915.39,9087804.0,5252356.0,58899243.55,-7176838.0,-1739591.08,-5392373.0,-3994459.91,-6438979.0,-24742240.99
11/30/2018,8633621.0,1076511.53,7598813.0,2351834.29,4294491.0,984876.2,1719890.68,6744962.0,4023954.0,37428953.7,-3551768.0,-7542395.0,-7316882.15,-8415576.0,-6197486.0,-33024107.15
7/8/2018,1386792.04,2607019.3,623830.17,1389486.5,3436604.0,304110.46,4864040.0,3024049.19,1708517.61,19344449.27,-7007736.0,-6739356.0,-9418436.0,-8056263.0,-3521927.23,-34743718.23
8/16/2018,6623601.0,4807986.29,1489407.99,8070403.0,3424134.0,473061.34,5690433.0,7700120.0,3156664.11,41435810.73,-34200.0,-1928994.7,-3077246.86,-1836978.0,-932506.0,-7809925.56
11/17/2018,7500065.91,3147682.32,1792089.82,2263999.45,1806699.16,5729994.0,3584115.0,5509357.36,9434845.0,40768848.02,-845064.0,-3983011.0,-8544282.0,-4007269.0,-4780524.0,-22160150.0
4/12/2018,2744308.99,5478631.46,1542517.0,9853052.0,5235769.0,5750965.45,5758827.0,8702446.0,1648170.36,46714687.26,-7860024.86,-3388170.52,-4853977.21,-8117083.0,-374066.0,-24593321.59
12/28/2018,4584275.0,4651853.0,4351097.78,9528180.0,231209.34,6739284.86,2851248.27,7739690.0,6226130.0,46902968.25,-5697701.0,-9171063.0,-9901430.0,-5114677.0,-1056195.0,-30941066.0
7/19/2018,3670557.0,3712119.21,6260008.96,1663369.85,2352148.0,5728588.39,7343064.0,5237439.0,2845721.79,38813016.2,-2464887.81,-3971934.88,-9040310.0,-2337687.42,-5493500.0,-23308320.11
9/22/2018,2053102.98,6571277.0,6092673.45,3926573.51,6901962.54,8652612.0,551128.31,7309037.91,7678674.0,49737041.7,-732827.0,-2769747.69,-715811.0,-9430373.0,-7533464.6,-21182223.29
7/7/2018,2757967.69,2970049.24,3232216.8,3427274.69,4103730.68,2816964.81,8188484.0,2665027.21,1730670.96,31892386.08,-8864242.0,-2255920.0,-9345097.0,-4625493.72,-7862942.0,-32953694.72
4/19/2018,4831211.0,526616.53,5230752.91,8395740.0,8448813.0,2399518.97,602622.97,7253596.0,1679265.89,39368137.27,-1217433.0,-9040566.0,-6892522.74,-7003552.0,-2519080.28,-26673154.02
7/29/2018,3976778.13,7248460.0,2154924.36,502192.8,1676395.0,406583.03,6151655.93,3564135.37,9229934.0,34911058.62,-2293386.0,-1292529.0,-7711417.0,-1532528.0,-7821531.48,-20651391.48
7/26/2018,646872.65,4763776.0,4564618.0,9797480.0,1873639.0,2500325.71,6935967.0,65300.63,8860260.0,40008238.99,-338382.0,-59576.0,-9121585.0,-5619014.0,-3071176.0,-18209733.0
10/18/2018,3317445.7,9086370.0,52516.09,7807218.0,8379537.42,101465.16,9317623.0,2532471.72,7117280.0,47711927.09,-1353502.0,-5792306.93,-6531717.58,-5761630.0,-3090633.0,-22529789.51
10/6/2018,820218.94,8775338.0,2851486.84,8916.2,7500241.32,6103856.74,9206479.0,7668703.99,6304204.64,49239445.67,-3100316.0,-7137877.41,-8638781.0,-601769.0,-7967582.0,-27446325.41
5/14/2018,4951844.0,1195552.15,2397543.66,1295486.0,7111402.18,3500331.0,895121.42,851559.53,5519360.43,27718200.37,-6836115.0,-2084746.0,-7032878.83,-2762112.0,-8331479.82,-27047331.65
1/25/2018,2168719.77,36181.34,2097901.04,2899104.0,6749771.14,3255030.54,516874.14,3379387.89,3631972.44,24734942.3,-4654909.0,-6400924.0,-7627944.0,-4799849.0,-6292631.0,-29776257.0
10/23/2018,328505.43,7228568.0,3500258.5,3784985.38,1253656.54,7298034.0,5956857.0,5273046.3,2756698.0,37380609.15,-4643774.0,-1667798.0,-7453228.0,-3636949.22,-5946091.0,-23347840.22
2/13/2018,9915990.0,8520105.0,5772980.71,9684502.0,7172566.0,6176268.0,2986060.54,805068.33,5039911.33,56073451.91,-1803357.0,-9199897.0,-1901782.0,-7011049.0,-159147.0,-20075232.0
5/25/2018,3136288.5,1722360.97,8179503.0,1744035.21,2298490.0,9602043.0,2325502.11,6807261.8,8714969.0,44530453.59,-6905394.0,-8914934.0,-177659.0,-6492175.0,-2493059.18,-24983221.18
9/19/2018,4582454.0,3002079.9,6788337.0,7805896.0,2876422.55,1680408.0,5190137.06,7919389.8,3676318.0,43521442.31,-7166800.0,-2157552.63,-5517680.74,-9483801.0,-241274.0,-24567108.37
9/19/2018,611922.66,2002176.92,2532426.08,8557998.0,5274669.6,239456.0,3127907.02,5222297.28,161413.94,27730267.5,-4335665.0,-1962336.0,-1859818.71,-56499.0,-3828862.0,-12043180.71
7/2/2018,972224.0,6532561.0,8097606.0,2096313.37,1748877.02,9443339.0,3539077.48,4324076.13,2912431.35,39666505.35,-713854.0,-2313689.11,-3999944.0,-3853808.0,-120495.0,-11001790.11
6/16/2018,8487428.0,3909839.24,8735701.0,5224630.04,7496362.0,3962086.0,3233517.17,4939515.0,2670190.38,48659268.83,-9029223.0,-6875660.0,-8377985.0,-2139107.0,-2526550.0,-28948525.0
1/26/2018,9547398.0,8189970.84,4506254.0,7651524.0,5598330.02,4663433.0,3593271.0,5126456.0,4436943.0,53313579.86,-7611532.08,-6959208.38,-7436948.0,-1387330.0,-2371107.4,-25766125.86
9/2/2018,5150483.0,7646354.15,9271529.0,4769125.9,9456694.0,6018604.91,3333683.36,4975799.55,4534088.79,55156362.66,-4906315.0,-2345805.0,-6543026.0,-6855993.0,-6477370.0,-27128509.0
10/3/2018,9576499.0,2007148.3,5266316.63,7206376.0,4845293.0,5694469.0,9929151.0,7031640.0,8381444.0,59938336.93,-9713675.0,-6938731.0,-7144631.0,-5927908.0,-5003331.12,-34728276.12
7/24/2018,160608.18,7841762.75,4028941.64,8033002.86,5237079.36,5920171.67,2084641.62,89699.24,4079253.8,37475161.12,-6468121.42,-4468551.65,-735653.0,-5473638.59,-7513313.35,-24659278.01
6/16/2018,7616574.0,596264.8,7651334.0,7456872.64,2292453.6,3009827.0,3237127.42,9824396.0,9172514.0,50857363.46,-2118794.75,-7439409.27,-2692124.68,-4485303.0,-5983107.0,-22718738.7
8/17/2018,3123144.64,5578770.02,280545.76,1135396.91,8446485.0,215978.34,5229437.0,2381399.0,6268341.17,32659497.84,-2200315.37,-7209137.0,-2858788.81,-4570669.96,-2485353.0,-19324264.14
10/1/2018,5839199.0,8520270.0,7001847.0,95339.7,7935746.72,6962823.26,5295652.0,905120.41,9154810.0,51710808.09,-964253.0,-7758781.43,-3701269.93,-293334.0,-9338130.0,-22055768.36
3/23/2018,5827774.0,642250.6,6220039.0,2557036.48,8817107.0,7669481.0,3084932.0,4042032.47,5188452.61,44049105.16,-2988299.24,-4540902.86,-6063503.0,-655825.0,-8934742.0,-23183272.1
8/24/2018,7294468.78,9828146.0,9277061.0,6031545.61,1089648.0,4416397.0,550420.07,1204027.17,9639616.0,49331329.63,-5541320.0,-9972670.0,-652772.0,-6505459.4,-1510745.0,-24182966.4
11/6/2018,7151194.0,8372865.0,5811902.0,7390357.0,6014374.42,6351470.0,7604088.81,565376.29,1727979.38,50989606.9,-8146888.0,-4002972.82,-8267358.0,-9860451.0,-6811324.0,-37088993.82
8/2/2018,5294007.94,5110726.62,4825379.0,8689065.0,2752459.86,9494721.0,4283373.95,8558436.0,5920860.0,54929029.37,-9562374.0,-3513942.94,-2216815.0,-8959938.0,-1433236.0,-25686305.94
1/13/2018,388106.86,6190428.0,2958493.75,2143221.57,6458221.84,4323553.01,6631763.0,5044067.0,4899382.0,39037237.03,-610363.0,-6677022.46,-9889168.0,-1576606.0,-5471887.0,-24225046.46
9/11/2018,9941541.0,4445953.0,6176344.0,8321869.0,5566579.69,7769009.0,945289.21,5652140.0,9858797.0,58677521.9,-7536341.0,-9987551.0,-943986.0,-6227954.0,-6607231.0,-31303063.0
6/2/2018,1117175.34,7394716.0,6795321.0,1857863.56,8443042.0,4829763.07,4527219.88,9515637.0,9572281.0,54053018.85,-4460900.0,-3264834.8,-1368335.0,-580760.0,-535502.0,-10210331.8
5/7/2018,2211434.64,1206688.0,9138098.0,3222192.0,8363211.0,1314721.31,6729876.63,3508644.0,7512673.0,43207538.58,-5429704.0,-5609516.0,-769414.0,-8664001.0,-8491688.0,-28964323.0
6/1/2018,9659524.0,1475496.77,6558904.0,6691192.0,3169738.4,8835591.0,1594777.56,2814468.82,2716637.0,43516329.55,-9131704.0,-5124011.25,-7243011.0,-7338466.4,-8328168.0,-37165360.65
12/23/2018,6296713.0,8734460.0,7499707.55,2409741.9,1108047.0,8443972.0,8103429.49,8069988.18,5863442.69,56529501.81,-6573633.0,-6084484.0,-1123533.0,-9362786.0,-907530.0,-24051966.0
5/18/2018,8468188.0,421243.85,7689926.0,7885420.0,8752119.0,7812759.0,4304968.0,8562839.0,6974804.0,60872266.85,-9025688.0,-1069463.0,-5818379.0,-7213856.0,-1655450.24,-24782836.24
7/12/2018,2040144.03,6313092.0,8720124.0,5334879.81,2966260.76,866859.09,6227747.0,5257717.78,8086222.42,45813046.89,-5301678.0,-2035190.74,-111487.0,-7026577.77,-7939550.06,-22414483.57
12/8/2018,9021572.0,4116103.64,3876168.66,656135.12,5636590.15,1100394.17,6439514.58,3113732.45,5460913.0,39421123.77,-2736535.95,-1291099.0,-5606043.0,-9378748.0,-3352843.0,-22365268.95
2/7/2018,9737066.0,2393227.0,7821876.35,2914431.0,8205203.21,9293352.0,8477531.0,1309279.0,7692777.43,57844742.99,-2986480.47,-8620189.0,-8006077.0,-8474894.0,-7966593.0,-36054233.47
2/3/2018,4509513.0,3788437.71,7572110.0,4413443.0,9177875.0,8344077.31,2657506.69,5622600.0,86217.81,46171780.52,-6123403.0,-2223388.0,-8411650.0,-5709942.0,-208799.0,-22677182.0
7/13/2018,84294.0,1161176.22,5033176.0,1282476.1,3710594.95,8643075.0,1284987.89,4483153.67,6112832.0,31795765.83,-1515271.0,-5205855.09,-3078738.73,-7316153.0,-1082296.0,-18198313.82
4/4/2018,6982190.6,4466289.0,5822936.21,4766456.0,3328698.52,6027073.23,3470918.39,8317593.71,4231960.0,47414115.66,-2400207.0,-3040338.0,-3781623.0,-6310222.0,-7163399.0,-22695789.0
4/18/2018,6938976.0,979380.75,2793388.56,1633822.55,1497487.6,3485801.69,7799545.48,5702327.62,3486334.28,34317064.53,-5919072.61,-7291748.0,-5974230.0,-4305963.0,-9238384.0,-32729397.61
7/29/2018,216736.35,1988336.94,2301985.6,1509599.48,3257698.91,380839.88,9728342.0,25080.28,5271587.67,24680207.11,-7226163.0,-5986618.29,-145143.0,-3828709.0,-7413203.2,-24599836.49
11/17/2018,4944087.0,481823.48,3967017.16,4795754.0,1284623.88,3541538.29,1138636.31,1734539.14,1180123.32,23068142.58,-5571179.0,-2280176.94,-6646826.0,-4089990.09,-9034212.0,-27622384.03
9/16/2018,9349787.0,9451228.0,7278626.0,6407408.97,9520460.0,1621010.91,322461.41,2023376.25,6599333.0,52573691.54,-4896272.0,-4328630.0,-2610292.39,-3182982.0,-8600288.0,-23618464.39
4/4/2018,8749336.0,2992090.0,5364654.26,1110454.66,8825286.0,1800217.96,6227336.0,1065186.93,3894453.0,40029014.81,-2355204.91,-8708077.0,-6892153.64,-7501102.0,-2830051.23,-28286588.78
6/24/2018,2305880.75,632582.97,3815845.71,8244139.62,9567053.0,2130942.2,5622099.0,6440439.0,3051703.71,41810685.96,-1465627.0,-8447813.0,-1236004.0,-4610446.0,-5535151.0,-21295041.0
12/17/2018,6130110.23,3244175.0,400902.45,3184638.87,6248295.0,7511554.0,2719718.38,4822292.17,8871502.0,43133188.1,-969183.0,-6121653.0,-6572476.44,-3220408.55,-7768259.0,-24651979.99
9/10/2018,8360861.0,4200023.0,6084566.68,8642142.0,1246094.26,9494129.0,4379852.32,5036532.43,2185391.04,49629591.73,-4804682.36,-5820174.0,-3203581.0,-3962176.0,-2692151.27,-20482764.63
9/10/2018,5737647.0,9259609.0,8180198.14,1553517.37,3817425.46,7916227.0,3839915.56,4382684.0,2402408.03,47089631.56,-907597.0,-4537126.55,-231471.0,-2691604.0,-5986085.0,-14353883.55
5/2/2018,3815132.35,3761838.97,7112505.08,3048108.58,7976154.0,658191.27,6941569.05,2571638.0,7719417.2,43604554.5,-1536737.0,-2612118.66,-2969156.25,-4480389.98,-1003625.0,-12602026.89
12/8/2018,9368238.0,3589439.6,7963865.02,6319511.0,6780304.98,8394222.0,6201030.0,515576.45,6129600.0,55261787.05,-4795329.0,-169206.0,-7453225.88,-9254419.0,-2303656.98,-23975836.86
4/7/2018,5928032.46,8238790.77,9143603.0,2994676.67,795649.42,7898798.47,3567386.44,3057145.09,130802.99,41754885.31,-9226861.0,-4300194.0,-9245620.0,-2552896.39,-8344989.02,-33670560.41
6/27/2018,2767647.36,3549084.7,912872.83,937933.29,4223212.11,911579.38,1477143.04,1635182.69,5237270.61,21651926.01,-1473202.0,-9188225.0,-3629426.12,-1198903.0,-7165932.18,-22655688.3
12/14/2018,2772122.9,2135395.35,988253.55,625667.96,5535337.55,826953.16,5891243.71,4278649.27,2343237.86,25396861.31,-5979983.0,-5675725.74,-1775617.95,-5542529.72,-5476869.02,-24450725.43
7/2/2018,2181457.0,6910307.36,9615485.0,2143177.0,2019701.24,1593440.78,9365444.0,2866445.9,6381949.0,43077407.28,-2646158.92,-8230094.0,-1936337.0,-8529829.0,-606519.0,-21948937.92
6/2/2018,6609508.15,7758864.0,998869.81,7160677.0,1562382.93,8158525.0,5095877.0,4655232.74,8752234.0,50752170.63,-7752012.43,-199503.0,-5134649.15,-4101083.0,-742578.0,-17929825.58
1/21/2018,8573095.0,1060295.1,3033325.12,9339350.0,5526559.41,9069225.0,8839307.0,1853523.0,7448504.14,54743183.77,-4113063.0,-2941398.08,-9355345.0,-779401.0,-6347076.0,-23536283.08
2/4/2018,7805174.6,1350944.72,6734775.0,6656782.0,5315651.66,6320200.96,492680.06,4301791.98,5440044.0,44418044.98,-4323219.13,-1480858.0,-9441670.0,-6799854.23,-414232.0,-22459833.36
11/29/2018,9931872.0,52657.23,9328308.0,2615743.55,2839405.31,3613605.54,8089443.51,9257777.0,246837.69,45975649.83,-6278537.0,-8436703.0,-3610529.18,-5035927.42,-3303188.89,-26664885.49
3/2/2018,9865653.0,9715518.0,1792885.21,456162.09,4263639.0,3039851.0,5294281.99,2053811.93,4880668.16,41362470.38,-2030297.0,-8148586.0,-2564697.69,-7067045.0,-554700.0,-20365325.69
6/7/2018,2894321.0,1956412.64,5944227.0,8762850.0,321815.85,637700.79,815620.37,9676698.0,7555547.17,38565192.82,-718909.0,-8526856.0,-1380747.0,-1034379.0,-1172954.0,-12833845.0
5/27/2018,2299.0,6907335.38,4366122.0,6769051.9,1487177.98,1272085.42,2365206.27,1333949.08,4391598.64,28894825.67,-6004811.0,-544870.0,-9308497.0,-2067076.0,-1536742.0,-19461996.0
11/15/2018,5541706.61,7858014.93,5617310.32,3507823.49,1203942.58,9894367.0,9159777.0,4573732.79,6238573.0,53595247.72,-1077097.0,-2777159.0,-530593.0,-3523042.53,-2639310.0,-10547201.53
2/13/2018,4011709.06,7101921.79,1372359.24,1938449.51,5042769.0,7051881.81,5029658.0,1390902.07,1534906.75,34474557.23,-4569373.5,-298745.0,-1689669.0,-8935980.0,-1209576.0,-16703343.5
3/19/2018,8585660.0,8019301.0,1172654.68,5256686.99,490650.42,5440624.44,4545660.0,6936307.0,1779887.74,42227432.27,-4102483.0,-490023.0,-5542900.0,-443404.0,-9241671.0,-19820481.0
7/1/2018,7046811.54,8874869.0,4682586.44,2525044.07,5468271.0,4863225.0,2586975.83,9169746.0,2918362.0,48135890.88,-2134161.53,-6425392.0,-4911673.16,-5899370.0,-5156664.47,-24527261.16
11/13/2018,6218434.0,5888890.0,3085088.62,2755967.83,3617898.77,8617073.0,275368.68,8980261.0,4620956.0,44059937.9,-4674252.27,-7529038.74,-1623956.38,-2224594.7,-19533.0,-16071375.09
7/13/2018,8906322.0,3625226.51,3554385.78,2759406.0,9494098.0,8927539.0,2667244.43,6113643.3,2714204.0,48762069.02,-9374762.0,-2522350.0,-5041976.81,-937529.0,-9232511.0,-27109128.81
6/3/2018,4549931.51,165616.63,4017489.99,9618585.0,8345267.9,1165173.29,5731880.74,9042868.0,3908334.83,46545147.89,-739991.0,-368911.0,-9981580.0,-9984184.0,-5134457.08,-26209123.08
4/7/2018,3020132.58,6368938.0,1487039.0,2603880.71,9191865.0,8271420.89,6334835.0,9060477.0,3006369.0,49344957.18,-5706283.38,-7502370.0,-4269782.0,-651862.0,-5235990.02,-23366287.4
6/9/2018,3120330.95,8678154.0,2387494.0,8943228.0,6474687.66,9541979.0,8535825.0,7911439.35,6524796.0,62117933.96,-3451494.0,-1209980.0,-5038778.54,-380809.0,-6929175.8,-17010237.34
9/8/2018,871430.87,5779423.27,2101606.86,3465288.1,411759.62,3687856.17,524900.19,7112969.46,2504610.0,26459844.54,-1316426.0,-8509932.0,-42680.0,-9049194.0,-5801684.0,-24719916.0
7/26/2018,2778732.66,3915329.36,2660587.82,2198561.0,390295.25,1430744.0,2457218.18,9635488.0,1943332.01,27410288.28,-7712851.0,-5269019.72,-7915075.0,-9371478.0,-8536726.0,-38805149.72
12/27/2018,5569800.79,9374866.0,1198048.86,9386625.0,4750119.0,2132183.5,5537214.0,3152461.26,5776029.0,46877347.41,-7688335.46,-407459.0,-6664499.0,-2649027.27,-6113820.0,-23523140.73
8/6/2018,6889156.23,9720434.0,9279102.0,3565991.0,1912509.42,7997987.22,3849133.34,5646511.0,9771029.0,58631853.21,-9234437.0,-9959958.0,-1753960.0,-6369097.6,-7867971.0,-35185423.6
5/30/2018,5359156.0,5090873.65,6140792.0,5127936.0,6903510.0,8971203.0,4919573.26,1336499.28,5641628.02,49491171.21,-1251565.0,-528698.0,-444072.0,-3851502.0,-2292143.38,-8367980.38
11/10/2018,6760449.45,131604.1,6020492.19,2988425.0,9560169.0,2942542.59,2446793.05,7653098.41,1842543.22,40346117.01,-7046628.0,-5950920.0,-3775376.84,-3118928.67,-458640.0,-20350493.51
4/19/2018,3837535.71,5461528.9,4403805.0,9700059.0,8945026.0,2695075.0,4669058.8,7450086.33,9106808.0,56268982.74,-3456503.64,-3612279.72,-8226924.0,-117578.0,-3907193.0,-19320478.36
2/28/2018,2107041.02,7734154.14,4549906.0,1457204.82,1598257.78,1231331.89,481346.33,3879807.56,3590074.73,26629124.27,-4118274.53,-1178136.0,-5442327.05,-8739070.0,-8014156.0,-27491963.58
5/4/2018,5061487.26,7416437.14,8886043.0,3538558.65,4281596.0,7301718.0,7475301.0,8684368.0,232855.51,52878364.56,-5050740.59,-374752.0,-315990.0,-9550813.0,-253226.0,-15545521.59
1/18/2018,5186581.09,4490497.81,5795503.0,699432.0,4987352.0,5189408.0,6884841.94,1960166.36,8480359.0,43674141.2,-9584438.0,-7041527.0,-9792837.0,-4612041.0,-1534897.0,-32565740.0
9/20/2018,3992156.64,9900757.0,5984759.0,3141156.54,5604964.41,8825605.0,722253.67,6542599.0,4340594.0,49054845.26,-5372382.34,-5915271.0,-3135642.73,-2986861.0,-9696091.0,-27106248.07
12/17/2018,2851298.2,8082683.83,332998.46,7462349.02,5350666.84,6004967.72,7005711.0,1957512.0,3533587.75,42581774.82,-9180036.0,-9286275.0,-2008325.0,-2818109.0,-4490677.0,-27783422.0
7/7/2018,7164627.0,1695051.32,8860963.0,6115443.0,1351766.0,471532.53,739195.04,8811831.0,7722106.0,42932514.89,-8406343.0,-731625.0,-1174568.0,-4584133.0,-6327258.0,-21223927.0
3/3/2018,1061500.9,5104038.74,5950909.0,1167156.63,1320402.94,7136295.64,8215487.7,6674358.39,3635828.44,40265978.38,-6868241.0,-805571.0,-4450723.06,-1123902.0,-2583440.0,-15831877.06
